week,day,hour,visits,day_number
4,1,hour_12,572.4165636588381,22
4,1,hour_13,777.1631644004945,22
4,1,hour_14,1004.1322620519159,22
4,1,hour_15,1090.5253399258343,22
4,1,hour_16,1229.1038318912238,22
4,1,hour_17,1339.3423980222497,22
4,1,hour_18,1154.6959208899875,22
4,1,hour_19,842.9567367119901,22
4,1,hour_20,509.61928306551295,22
4,1,hour_21,223.7231149567367,22
4,1,hour_22,137.7045735475896,22
4,1,hour_23,88.39060568603213,22
4,2,hour_0,66.28022249690977,23
4,2,hour_1,24.409147095179232,23
4,2,hour_2,7.979913473423981,23
4,2,hour_3,3.943016069221261,23
4,2,hour_4,3.943016069221261,23
4,2,hour_5,8.167676143386897,23
4,2,hour_6,6.477812113720643,23
4,2,hour_7,40.93226205191595,23
4,2,hour_8,52.949072929542645,23
4,2,hour_9,75.57447466007417,23
4,2,hour_10,172.64777503090235,23
4,2,hour_11,289.43615574783684,23
4,2,hour_12,430.44592088998763,23
4,2,hour_13,584.4113102595797,23
4,2,hour_14,755.0875772558715,23
4,2,hour_15,820.0534610630408,23
4,2,hour_16,924.2617428924599,23
4,2,hour_17,1007.1589616810878,23
4,2,hour_18,868.3084672435106,23
4,2,hour_19,633.8867737948084,23
4,2,hour_20,383.223609394314,23
4,2,hour_21,168.2353522867738,23
4,2,hour_22,103.55111248454882,23
4,2,hour_23,66.46798516687268,23
4,3,hour_0,76.51242274412856,24
4,3,hour_1,28.177379480840546,24
4,3,hour_2,9.211835599505562,24
4,3,hour_3,4.551730531520396,24
4,3,hour_4,4.551730531520396,24
4,3,hour_5,9.428584672435106,24
4,3,hour_6,7.4778430160692215,24
4,3,hour_7,47.251297898640296,24
4,3,hour_8,61.12323856613103,24
4,3,hour_9,87.24150185414092,24
4,3,hour_10,199.30077255871447,24
4,3,hour_11,334.11869592089,24
4,3,hour_12,496.89724969097654,24
4,3,hour_13,674.6314894932015,24
4,3,hour_14,871.6563967861558,24
4,3,hour_15,946.6515760197775,24
4,3,hour_16,1066.9473114956736,24
4,3,hour_17,1162.6420271940667,24
4,3,hour_18,1002.35608776267,24
4,3,hour_19,731.744870210136,24
4,3,hour_20,442.3848578491966,24
4,3,hour_21,194.2071693448702,24
4,3,hour_22,119.53711372064278,24
4,3,hour_23,76.7291718170581,24
4,4,hour_0,68.20012360939431,25
4,4,hour_1,25.11619283065513,25
4,4,hour_2,8.2110630407911,25
4,4,hour_3,4.057231149567367,25
4,4,hour_4,4.057231149567367,25
4,4,hour_5,8.404264524103832,25
4,4,hour_6,6.665451174289246,25
4,4,hour_7,42.117923362175524,25
4,4,hour_8,54.48281829419036,25
4,4,hour_9,77.76359703337454,25
4,4,hour_10,177.64876390605687,25
4,4,hour_11,297.820086526576,25
4,4,hour_12,442.9144004944376,25
4,4,hour_13,601.3396168108776,25
4,4,hour_14,776.9597651421508,25
4,4,hour_15,843.807478368356,25
4,4,hour_16,951.0343016069221,25
4,4,hour_17,1036.3327564894932,25
4,4,hour_18,893.460259579728,25
4,4,hour_19,652.2482076637824,25
4,4,hour_20,394.32422744128553,25
4,4,hour_21,173.10852904820766,25
4,4,hour_22,106.55061804697156,25
4,4,hour_23,68.39332509270704,25
4,5,hour_0,70.60000000000001,26
4,5,hour_1,26.0,26
4,5,hour_2,8.5,26
4,5,hour_3,4.2,26
4,5,hour_4,4.2,26
4,5,hour_5,8.700000000000001,26
4,5,hour_6,6.9,26
4,5,hour_7,43.6,26
4,5,hour_8,56.400000000000006,26
4,5,hour_9,80.5,26
4,5,hour_10,183.9,26
4,5,hour_11,308.3,26
4,5,hour_12,458.5,26
4,5,hour_13,622.5,26
4,5,hour_14,804.3000000000001,26
4,5,hour_15,873.5,26
4,5,hour_16,984.5,26
4,5,hour_17,1072.8,26
4,5,hour_18,924.9000000000001,26
4,5,hour_19,675.2,26
4,5,hour_20,408.20000000000005,26
4,5,hour_21,179.20000000000002,26
4,5,hour_22,110.30000000000001,26
4,5,hour_23,70.8,26
4,6,hour_0,114.1686650185414,27
4,6,hour_1,42.0451174289246,27
4,6,hour_2,13.74551915945612,27
4,6,hour_3,6.791903584672435,27
4,6,hour_4,6.791903584672435,27
4,6,hour_5,14.068943139678616,27
4,6,hour_6,11.158127317676144,27
4,6,hour_7,70.50642768850433,27
4,6,hour_8,91.20556242274412,27
