hour,visits,week_start,week_end
21,1073,2024-08-19,2024-08-25
22,657,2024-08-19,2024-08-25
23,526,2024-08-19,2024-08-25
0,379,2024-08-26,2024-09-01
1,352,2024-08-26,2024-09-01
2,273,2024-08-26,2024-09-01
3,219,2024-08-26,2024-09-01
4,219,2024-08-26,2024-09-01
5,380,2024-08-26,2024-09-01
6,726,2024-08-26,2024-09-01
7,1058,2024-08-26,2024-09-01
8,2028,2024-08-26,2024-09-01
9,2686,2024-08-26,2024-09-01
10,2253,2024-08-26,2024-09-01
11,2220,2024-08-26,2024-09-01
12,1818,2024-08-26,2024-09-01
13,1276,2024-08-26,2024-09-01
14,1259,2024-08-26,2024-09-01
15,1629,2024-08-26,2024-09-01
16,1612,2024-08-26,2024-09-01
17,2696,2024-08-26,2024-09-01
18,3945,2024-08-26,2024-09-01
19,3834,2024-08-26,2024-09-01
20,2117,2024-08-26,2024-09-01
21,464,2024-08-26,2024-09-01
22,351,2024-08-26,2024-09-01
23,353,2024-08-26,2024-09-01
0,238,2024-09-02,2024-09-08
1,265,2024-09-02,2024-09-08
2,265,2024-09-02,2024-09-08
3,265,2024-09-02,2024-09-08
4,300,2024-09-02,2024-09-08
5,614,2024-09-02,2024-09-08
6,901,2024-09-02,2024-09-08
7,1254,2024-09-02,2024-09-08
8,2433,2024-09-02,2024-09-08
9,3071,2024-09-02,2024-09-08
10,2646,2024-09-02,2024-09-08
11,2427,2024-09-02,2024-09-08
12,1558,2024-09-02,2024-09-08
13,1379,2024-09-02,2024-09-08
14,1442,2024-09-02,2024-09-08
15,2527,2024-09-02,2024-09-08
16,3717,2024-09-02,2024-09-08
17,4550,2024-09-02,2024-09-08
18,4239,2024-09-02,2024-09-08
19,4096,2024-09-02,2024-09-08
20,1737,2024-09-02,2024-09-08
21,265,2024-09-02,2024-09-08
22,288,2024-09-02,2024-09-08
23,288,2024-09-02,2024-09-08
0,265,2024-09-09,2024-09-15
1,233,2024-09-09,2024-09-15
2,184,2024-09-09,2024-09-15
3,184,2024-09-09,2024-09-15
4,236,2024-09-09,2024-09-15
5,443,2024-09-09,2024-09-15
6,495,2024-09-09,2024-09-15
7,1011,2024-09-09,2024-09-15
8,2101,2024-09-09,2024-09-15
9,2895,2024-09-09,2024-09-15
10,2980,2024-09-09,2024-09-15
11,2718,2024-09-09,2024-09-15
12,2611,2024-09-09,2024-09-15
13,1999,2024-09-09,2024-09-15
14,1167,2024-09-09,2024-09-15
15,2576,2024-09-09,2024-09-15
16,3766,2024-09-09,2024-09-15
17,4709,2024-09-09,2024-09-15
18,4672,2024-09-09,2024-09-15
19,3772,2024-09-09,2024-09-15
20,1882,2024-09-09,2024-09-15
21,368,2024-09-09,2024-09-15
22,330,2024-09-09,2024-09-15
23,446,2024-09-09,2024-09-15
0,437,2024-09-16,2024-09-22
1,313,2024-09-16,2024-09-22
2,313,2024-09-16,2024-09-22
3,283,2024-09-16,2024-09-22
4,283,2024-09-16,2024-09-22
5,535,2024-09-16,2024-09-22
6,897,2024-09-16,2024-09-22
7,1746,2024-09-16,2024-09-22
8,2692,2024-09-16,2024-09-22
9,3570,2024-09-16,2024-09-22
10,3666,2024-09-16,2024-09-22
11,3268,2024-09-16,2024-09-22
12,2929,2024-09-16,2024-09-22
13,2574,2024-09-16,2024-09-22
14,2925,2024-09-16,2024-09-22
15,3234,2024-09-16,2024-09-22
16,3376,2024-09-16,2024-09-22
17,4084,2024-09-16,2024-09-22
18,3508,2024-09-16,2024-09-22
19,3187,2024-09-16,2024-09-22
20,1947,2024-09-16,2024-09-22
21,524,2024-09-16,2024-09-22
22,454,2024-09-16,2024-09-22
23,421,2024-09-16,2024-09-22
0,490,2024-09-23,2024-09-29
1,315,2024-09-23,2024-09-29
2,263,2024-09-23,2024-09-29
3,290,2024-09-23,2024-09-29
4,290,2024-09-23,2024-09-29
5,445,2024-09-23,2024-09-29
6,830,2024-09-23,2024-09-29
7,1471,2024-09-23,2024-09-29
8,2158,2024-09-23,2024-09-29
9,2850,2024-09-23,2024-09-29
10,2939,2024-09-23,2024-09-29
11,2106,2024-09-23,2024-09-29
12,1448,2024-09-23,2024-09-29
13,1335,2024-09-23,2024-09-29
14,1744,2024-09-23,2024-09-29
15,2040,2024-09-23,2024-09-29
16,2689,2024-09-23,2024-09-29
17,3860,2024-09-23,2024-09-29
18,2813,2024-09-23,2024-09-29
19,2022,2024-09-23,2024-09-29
20,1154,2024-09-23,2024-09-29
21,374,2024-09-23,2024-09-29
22,292,2024-09-23,2024-09-29
23,430,2024-09-23,2024-09-29
